countryCode,year,gdp
LMY,1985,2316898562363.12
LMY,1986,2425976934766.04
LMY,1987,2493916729817
LMY,1988,2693832962014.52
LMY,1989,2862125362267.76
LMY,1990,3167210991539.75
LMY,1991,3215728685653.59
LMY,1992,3421506917105.82
LMY,1993,3702943818180.13
LMY,1994,4082088396480.12
LMY,1995,4600900043842.97
LMY,1996,5049388830227.07
LMY,1997,5353889375910.67
LMY,1998,5303290338278.08
LMY,1999,5250385108476.2
LMY,2000,5673558125540.14
LMY,2001,5700443878138.78
LMY,2002,5796231502564.58
LMY,2003,6498869247633
LMY,2004,7616127263094.75
LMY,2005,8983881828650.31
LMY,2006,10559628883662.1
LMY,2007,12996761126853.5
LMY,2008,15493812705276.2
LMY,2009,15462798435467.9
LMY,2010,18589888468731.8
LMY,2011,21628616891531.5
LMY,2012,22778698806704.1
LSO,1960,34579986.1818375
LSO,1961,35699985.7342857
LSO,1962,41859983.2727507
LSO,1963,47039981.2028235
LSO,1964,51939979.2447843
LSO,1965,54879978.0699607
LSO,1966,56699977.342689
LSO,1967,59261976.3189142
LSO,1968,61445975.4461882
LSO,1969,65967973.6391977
LSO,1970,68739972.531507
LSO,1971,76480285.1113442
LSO,1972,80915356.8286738
LSO,1973,121188698.642069
LSO,1974,150851315.734636
LSO,1975,149558945.403731
LSO,1976,147659999.8716
LSO,1977,193314999.8319
LSO,1978,266569999.7682
LSO,1979,290134729.683747
LSO,1980,431542682.236011
LSO,1981,434174015.356422
LSO,1982,326943105.06776
LSO,1983,355443856.107047
LSO,1984,302993843.582478
LSO,1985,247680796.95087
LSO,1986,290586782.563617
LSO,1987,369345623.025164
LSO,1988,429740033.671033
LSO,1989,451447042.192568
LSO,1990,544578771.154847
LSO,1991,608767923.978249
LSO,1992,720543405.435398
LSO,1993,721599288.030197
LSO,1994,755041471.894349
LSO,1995,859092080.83075
LSO,1996,815937450.997912
LSO,1997,859816180.473144
LSO,1998,819422421.755032
LSO,1999,801540664.712419
LSO,2000,771200632.484425
LSO,2001,706430933.003007
LSO,2002,656802669.110291
LSO,2003,969181550.992505
LSO,2004,1234197704.43821
LSO,2005,1368405301.24444
LSO,2006,1428842600.12112
LSO,2007,1597484735.65523
LSO,2008,1630667593.27628
LSO,2009,1716836000.19013
LSO,2010,2203835214.2935
LSO,2011,2524534244.77677
LSO,2012,2447573299.47777
LTU,1990,10506695073.8054
LTU,1991,10287023246.234
LTU,1992,8562311026.88874
LTU,1993,7424597884.34971
LTU,1994,6958636949.80629
LTU,1995,7904895790.98773
LTU,1996,8426600000
LTU,1997,10128700000
LTU,1998,11254050000
LTU,1999,10971375000
LTU,2000,11434200000
LTU,2001,12159225000
LTU,2002,14163949141.8999
LTU,2003,18608709856.5781
LTU,2004,22551543054.4565
LTU,2005,25962254180.8029
LTU,2006,30088510798.0993
LTU,2007,39103973050.6292
LTU,2008,47252926428.6698
LTU,2009,36846183172.3027
LTU,2010,36306384146.1075
LTU,2011,42872072870.904
LTU,2012,42343521965.7483
LUX,1960,703925705.942958
LUX,1961,704145671.350213
LUX,1962,741509480.796284
LUX,1963,791140595.772755
LUX,1964,903158753.943622
LUX,1965,921600736.304026
LUX,1966,968440149.470951
LUX,1967,974721762.535327
LUX,1968,1066447130.82052
LUX,1969,1234878980.502
LUX,1970,1445204630.64758
LUX,1971,1505684112.92952
LUX,1972,1885307918.58925
LUX,1973,2587382707.69984
LUX,1974,3156198933.6055
LUX,1975,3096414882.44656
LUX,1976,3394079657.23921
LUX,1977,3756663105.11639
LUX,1978,4677872752.87236
LUX,1979,5469434739.58236
LUX,1980,5967924324.03614
LUX,1981,5010110735.74331
LUX,1982,4562651737.00801
LUX,1983,4485226128.18546
LUX,1984,4400183010.95008
LUX,1985,4537763200.38157
LUX,1986,6627975486.88712
LUX,1987,8249188099.76451
LUX,1988,9336997885.61073
LUX,1989,9951164658.26656
LUX,1990,12668658431.6083
LUX,1991,13714989140.5236
LUX,1992,15384954868.2902
LUX,1993,15788267747.294
LUX,1994,17549235946.3593
LUX,1995,20673371647.5096
LUX,1996,20579153094.4625
LUX,1997,18514433919.7113
LUX,1998,19351522560.569
LUX,1999,21185382484.5515
LUX,2000,20267551133.2228
LUX,2001,20196868008.9485
LUX,2002,22568793525.3153
LUX,2003,29144582392.7765
LUX,2004,34077095478.4477
LUX,2005,37643013480.575
LUX,2006,42544669010.8776
LUX,2007,51320626630.4244
LUX,2008,54742739956.7876
LUX,2009,49420776474.8702
LUX,2010,51713947368.4211
LUX,2011,57957916666.6667
LUX,2012,55178452044.2273
LVA,1987,5715853652.87783
LVA,1988,6827011058.96701
LVA,1989,7690315589.14665
LVA,1990,7447002856.7553
LVA,1991,6756418263.69451
LVA,1992,4848056772.31365
LVA,1993,4467987271.30202
LVA,1994,5060854731.05477
LVA,1995,5235719778.6716
LVA,1996,5585292782.56922
LVA,1997,6133234179.75373
LVA,1998,6616957681.24198
LVA,1999,7288524472.50101
LVA,2000,7833068425.39159
LVA,2001,8313047743.57121
LVA,2002,9314784080.02692
LVA,2003,11186452600.7262
LVA,2004,13761569544.9926
LVA,2005,16041840426.2666
LVA,2006,19935046397.2163
LVA,2007,28765687041.6504
LVA,2008,33669367720.4659
LVA,2009,25875781250
LVA,2010,24009680459.9868
LVA,2011,28480338367.6157
LVA,2012,28372577696.5265
MAC,1982,1021654718.38063
MAC,1983,1016585687.26284
MAC,1984,1182693473.21523
MAC,1985,1222072820.96053
MAC,1986,1376075267.86671
MAC,1987,1786734514.03852
MAC,1988,2087122775.99803
MAC,1989,2478807840.95695
MAC,1990,2990180515.91709
MAC,1991,3464946372.23975
MAC,1992,4581185870.73434
MAC,1993,5280218134.80932
MAC,1994,5868546010.7157
MAC,1995,6560672250.97816
MAC,1996,6628525682.86805
MAC,1997,6674552884.69073
MAC,1998,6186475687.55405
MAC,1999,5916957024.96919
MAC,2000,6101794938.88536
MAC,2001,6514271488.1434
MAC,2002,7008026414.60895
MAC,2003,7926373572.23623
MAC,2004,10258324479.1391
MAC,2005,11792570015.7933
MAC,2006,14568709574.0036
MAC,2007,18054684854.2242
MAC,2008,20731022857.2408
MAC,2009,21313263933.1019
MAC,2010,28359706123.0951
MAC,2011,36796998498.2098
MAC,2012,43582271461.8341
MAR,1960,2037154692.20616
MAR,1961,2025693478.27347
MAR,1962,2379611069.94995
MAR,1963,2657252502.2073
MAR,1964,2798345225.92842
MAR,1965,2948325264.30195
MAR,1966,2876395613.08171
MAR,1967,3046339294.53611
MAR,1968,3271415867.99723
MAR,1969,3651615453.01848
MAR,1970,3956328426.04486
MAR,1971,4356633663.36634
MAR,1972,5074117544.77482
MAR,1973,6242177798.33938
MAR,1974,7675408485.51421
MAR,1975,8984824182.60333
MAR,1976,9584323309.12136
MAR,1977,11049896742.3889
MAR,1978,13236854105.1672
MAR,1979,15912133569.2852
MAR,1980,18820809835.899
MAR,1981,15280300833.285
MAR,1982,15423825336.2112
MAR,1983,13941571864.4973
MAR,1984,12751251347.8236
MAR,1985,12869611447.8784
MAR,1986,16994563068.4065
MAR,1987,18745983476.9273
MAR,1988,22198388383.6938
MAR,1989,22847197923.6985
MAR,1990,25820725667.7109
MAR,1991,27836559831.3913
MAR,1992,28450632466.6198
MAR,1993,26801064630.6054
MAR,1994,30351265891.5571
MAR,1995,32986182669.7892
MAR,1996,36638763638.8669
MAR,1997,33414747559.5675
MAR,1998,40021694630.8991
MAR,1999,39734023742.7921
MAR,2000,37020609824.9576
MAR,2001,37724674865.0801
MAR,2002,40416114690.137
MAR,2003,49822651701.729
MAR,2004,56948015336.0397
MAR,2005,59523857868.0203
MAR,2006,65637107776.2619
MAR,2007,75226318359.375
MAR,2008,88882967741.9355
MAR,2009,90908402631.2523
MAR,2010,90770671431.6696
MAR,2011,99211339029.2806
MAR,2012,95981572517.1671
MCO,1970,293073868.023221
MCO,1971,327651487.962757
MCO,1972,402460333.237637
MCO,1973,523552815.119127
MCO,1974,563939670.704419
MCO,1975,711922994.225545
MCO,1976,735339911.935065
MCO,1977,811250927.388998
MCO,1978,1000535735.38751
MCO,1979,1209898293.46372
MCO,1980,1378130995.65913
MCO,1981,1205166025.51592
MCO,1982,1143229071.77943
MCO,1983,1092551781.01486
MCO,1984,1037314956.25083
MCO,1985,1082851076.52158
MCO,1986,1515209588.2378
MCO,1987,1839095595.25655
MCO,1988,2000674667.08261
MCO,1989,2010116851.20284
MCO,1990,2481316053.85316
MCO,1991,2480497547.84881
MCO,1992,2737066955.91266
MCO,1993,2574439973.17387
MCO,1994,2720297738.93904
MCO,1995,3130270918.79061
MCO,1996,3137848783.08404
MCO,1997,2840182191.77105
MCO,1998,2934578788.86478
MCO,1999,2906009307.6651
MCO,2000,2647883820.18625
MCO,2001,2671401082.76436
MCO,2002,2905973022.1746
MCO,2003,3588988600.70294
MCO,2004,4110348444.49411
MCO,2005,4280072625.97622
MCO,2006,4663488363.0977
MCO,2007,5974371695.95045
MCO,2008,6919241412.09365
MCO,2009,5557579883.30092
MCO,2010,5350993377.48344
MCO,2011,6074506533.22213
MDA,1990,3592856080.02915
MDA,1991,3094567110.11286
MDA,1992,2319243406.66602
MDA,1993,2371812923.88379
MDA,1994,1702314352.74439
MDA,1995,1752995313.76689
MDA,1996,1695130483.83918
MDA,1997,1930071445.21194
MDA,1998,1639497206.70391
MDA,1999,1170785047.79461
MDA,2000,1288420222.94787
MDA,2001,1480656884.38462
MDA,2002,1661818168.4226
MDA,2003,1980901553.51226
MDA,2004,2598231467.43671
MDA,2005,2988172424.46608
MDA,2006,3408454197.89191
MDA,2007,4402495921.29332
MDA,2008,6054806100.84681
MDA,2009,5439422031.39627
MDA,2010,5811622393.98689
MDA,2011,7015201445.77502
MDA,2012,7252769934.44626
MDG,1960,673081724.886165
MDG,1961,699161943.289594
MDG,1962,739286907.013202
MDG,1963,759345862.88991
MDG,1964,802482183.814987
MDG,1965,833563473.067604
MDG,1966,900264582.850373
MDG,1967,956436931.54542
MDG,1968,1031669636.5516
MDG,1969,1056391054.93489
MDG,1970,1111859569.93913
MDG,1971,1199507630.01017
MDG,1972,1341590681.50588
MDG,1973,1653062348.36838
MDG,1974,1917508190.09298
MDG,1975,2283049233.9685
MDG,1976,2181844193.95789
MDG,1977,2358930407.0893
MDG,1978,2669755114.87848
MDG,1979,3463565882.12958
MDG,1980,4042139901.66041
MDG,1981,3594868208.97731
MDG,1982,3526198069.44621
MDG,1983,3511573992.43574
MDG,1984,2939485471.84909
MDG,1985,2857889712.72427
MDG,1986,3258288890.31495
MDG,1987,2565634382.1436
MDG,1988,2442507588.42847
MDG,1989,2498059014.7402
MDG,1990,3081479800.27765
MDG,1991,2653141958.49997
MDG,1992,3024459293.84329
MDG,1993,3370842210.86422
MDG,1994,2977040884.30758
MDG,1995,3159901108.54439
MDG,1996,3995028428.89408
MDG,1997,3545776813.17266
MDG,1998,3738704582.02336
MDG,1999,3717515282.53878
MDG,2000,3877673634.58854
MDG,2001,4529575232.98509
MDG,2002,4397254714.88337
MDG,2003,5474030227.58602
MDG,2004,4363934416.54784
MDG,2005,5038577519.49857
MDG,2006,5515236338.4864
MDG,2007,7342905883.1691
MDG,2008,9394330368.35779
MDG,2009,8589560142.44925
MDG,2010,8837041787.49382
MDG,2011,9911781296.64175
MDG,2012,9975124872.405
MDV,1980,42463576.1589404
MDV,1981,44781456.9536424
MDV,1982,47935843.7935844
MDV,1983,57829787.2340426
MDV,1984,109503546.099291
MDV,1985,127154929.577465
MDV,1986,141902097.902098
MDV,1987,141268980.477223
MDV,1988,168610478.359909
MDV,1989,189535398.230089
MDV,1990,215089005.235602
MDV,1991,244468292.682927
MDV,1992,284853358.561968
MDV,1993,322326642.335766
MDV,1994,355884383.08887
MDV,1995,398988954.970263
MDV,1996,450382327.952421
MDV,1997,508223603.228547
MDV,1998,540096400.169924
MDV,1999,589239757.009346
MDV,2000,624337143.585387
MDV,2001,802442810.457516
MDV,2002,828240882.492352
MDV,2003,949867661.833266
MDV,2004,1075605492.18297
MDV,2005,992473987.301945
MDV,2006,1303375806.06689
MDV,2007,1541978558.62324
MDV,2008,1891633531.16451
MDV,2009,1984639640.86858
MDV,2010,2134104883.7014
MDV,2011,2153636962.94601
MDV,2012,2222429330.40067
MEA,1968,39724388421.5229
MEA,1969,44486904045.6812
MEA,1970,49178589210.584
MEA,1971,57503418713.4766
MEA,1972,70507246142.3461
MEA,1973,95360914777.3451
MEA,1974,172447549011.993
MEA,1975,187935664830.647
MEA,1976,232935080529.767
MEA,1977,269889541279.867
MEA,1978,285599513335.185
MEA,1979,369045625752.641
MEA,1980,472720950036.62
MEA,1981,506777857548.151
MEA,1982,498802916809.298
MEA,1983,504419693681.51
MEA,1984,506432325249.002
MEA,1985,513096152973.023
MEA,1986,525461731422.592
MEA,1987,476381990336.57
MEA,1988,465361586005.888
MEA,1989,479582088068.693
MEA,1990,535026854105.113
MEA,1991,535724011460.69
MEA,1992,582493883039.159
MEA,1993,586756072505.586
MEA,1994,609781389618.263
MEA,1995,690463279871.352
MEA,1996,778510569796.74
MEA,1997,809194811311.182
MEA,1998,791004789250.908
MEA,1999,840925629168.846
MEA,2000,941740937931.957
MEA,2001,940043602457.887
MEA,2002,939673976832.686
MEA,2003,1053295013690.14
MEA,2004,1229750253342.86
MEA,2005,1476660940652.96
MEA,2006,1738431121334.45
MEA,2007,2051196952618.32
MEA,2008,2592393589992.86
MEA,2009,2305771835312.53
MEA,2010,2696412311978.42
MEA,2011,3283347110546.37
MEA,2012,3508390785116.77
MEX,1960,13056164925.448
MEX,1961,14153954349.0897
MEX,1962,15221053213.1887
MEX,1963,16936337667.6289
MEX,1964,20070134740.9317
MEX,1965,21829715343.885
MEX,1966,24337233447.2126
MEX,1967,26556372081.1925
MEX,1968,29363632833.6577
MEX,1969,32515754313.9653
MEX,1970,35541711470.3873
MEX,1971,39200879415.8614
MEX,1972,45178119326.7936
MEX,1973,55271303176.3935
MEX,1974,71976542927.466
MEX,1975,88003982688.6386
MEX,1976,89023916066.8009
MEX,1977,81825780563.8082
MEX,1978,102517450025.753
MEX,1979,134540322292.806
MEX,1980,194356825709.199
MEX,1981,250083027275.13
MEX,1982,173720847690.773
MEX,1983,148866911934.175
MEX,1984,175632163244.416
MEX,1985,184473097296.041
MEX,1986,129440191340.197
MEX,1987,140263673924.031
MEX,1988,183144276294.09
MEX,1989,222977042346.502
MEX,1990,262709785592.711
MEX,1991,314453895611.752
MEX,1992,363609268789.416
MEX,1993,510190972633.84
MEX,1994,534119249743.367
MEX,1995,347270048647.104
MEX,1996,401777516320.72
MEX,1997,486229121799.259
MEX,1998,507980069261.643
MEX,1999,586690161460.681
MEX,2000,692177614209.703
MEX,2001,733461550751.4
MEX,2002,750477694898.257
MEX,2003,722164975397.307
MEX,2004,774800766586.23
MEX,2005,870215085180.847
MEX,2006,966249852838.419
MEX,2007,1043459078119.64
MEX,2008,1099070673263.38
MEX,2009,895354565566.632
MEX,2010,1047368841686.06
MEX,2011,1159889566239.49
MEX,2012,1178126184343.49
MHL,1981,31020000
MHL,1982,34918000
MHL,1983,41749000
MHL,1984,45144000
MHL,1985,43879000
MHL,1986,55989000
MHL,1987,62983000
MHL,1988,70688000
MHL,1989,72798000
MHL,1990,78476000
MHL,1991,82507000
MHL,1992,91063000
MHL,1993,99461000
MHL,1994,108071000
MHL,1995,120230000
MHL,1996,110858000
MHL,1997,106289109.336044
MHL,1998,108702067.992581
MHL,1999,107978893.139292
MHL,2000,110937729.412641
MHL,2001,115152142.737309
MHL,2002,124735071.905407
MHL,2003,126887585.451759
MHL,2004,131106365.539613
MHL,2005,137556822.771548
MHL,2006,143352031.172085
MHL,2007,149739017.444696
MHL,2008,152565763.149451
MHL,2009,151560778.381533
MHL,2010,163200000
MHL,2011,170700000
MHL,2012,182400000
MIC,1960,275849990792.552
MIC,1961,262420221567.302
MIC,1962,271758943345.435
MIC,1963,290253801364.934
MIC,1964,328135501132.128
MIC,1965,361597784041.403
MIC,1966,372328003972.11
MIC,1967,382678794359.049
MIC,1968,405270416871.2
MIC,1969,453186559812.159
MIC,1970,497315351111.086
MIC,1971,535981239684.628
MIC,1972,604230858098.905
MIC,1973,765435789838.808
MIC,1974,971457931854.601
MIC,1975,1065812520901.99
MIC,1976,1165564788879.54
MIC,1977,1311638739495.25
MIC,1978,1420166186023.93
MIC,1979,1682611868142.36
MIC,1980,1962521907648.47
MIC,1981,2139058943853.6
MIC,1982,2118407347281.1
MIC,1983,2076512585837.36
MIC,1984,2103149791839.82
MIC,1985,2215459080704.04
MIC,1986,2316795398600.04
MIC,1987,2378851076268.49
MIC,1988,2569212803382.39
MIC,1989,2735011882074.97
MIC,1990,3031300264726.07
MIC,1991,3078513042251.22
MIC,1992,3294053894812.9
MIC,1993,3576863860187.88
MIC,1994,3961910143955.95
MIC,1995,4463639748813.96
MIC,1996,4896295935585.67
MIC,1997,5194082653889.62
MIC,1998,5140541104937.68
MIC,1999,5088851878084.64
MIC,2000,5510677485083.41
MIC,2001,5534271131915.08
MIC,2002,5623001114738.23
MIC,2003,6308066610418.1
MIC,2004,7401440047503.35
MIC,2005,8743102863076.11
MIC,2006,10293570135076.1
MIC,2007,12681966903006.8
MIC,2008,15120658758531.8
MIC,2009,15075766116394.3
MIC,2010,18162983032660.9
MIC,2011,21147016010159.1
MIC,2012,22258465275913
MKD,1990,4471828621.90813
MKD,1991,4694744806.58659
MKD,1992,2316618514.75247
MKD,1993,2550194959.23946
MKD,1994,3381270266.71373
MKD,1995,4449375525.5599
MKD,1996,4422159848.93929
MKD,1997,3735312200.7332
MKD,1998,3571043201.50842
MKD,1999,3673288165.87004
MKD,2000,3586883988.95646
MKD,2001,3436961384.81241
MKD,2002,3791306757.66238
MKD,2003,4756221628.61111
MKD,2004,5514253043.38147
MKD,2005,5985809059.97008
MKD,2006,6560546900.04109
MKD,2007,8159825620.389
MKD,2008,9834038366.88837
MKD,2009,9313573964.98007
MKD,2010,9338665630.76177
MKD,2011,10439099881.1349
MKD,2012,9612518136.34871
MLI,1967,275494477.836101
MLI,1968,343771973.18594
MLI,1969,339913866.756618
MLI,1970,359772314.994898
MLI,1971,430096741.954649
MLI,1972,486617279.362262
MLI,1973,563683703.008579
MLI,1974,538747340.567246
MLI,1975,830710613.969321
MLI,1976,939228016.013939
MLI,1977,1049838549.91245
MLI,1978,1222702571.75657
MLI,1979,1595422953.90213
MLI,1980,1787338105.26429
MLI,1981,1493651106.01184
MLI,1982,1327378899.51094
MLI,1983,1294458069.91867
MLI,1984,1311342831.35984
MLI,1985,1313685007.54614
MLI,1986,1678328288.56336
MLI,1987,1931545340.21897
MLI,1988,1947794155.27683
MLI,1989,2007784672.59999
MLI,1990,2421172496.58602
MLI,1991,2422840268.74081
MLI,1992,2852581755.30527
MLI,1993,2677966905.01596
MLI,1994,1762703059.26754
MLI,1995,2466160215.33319
MLI,1996,2619086427.60676
MLI,1997,2475185559.41167
MLI,1998,2596828335.69789
MLI,1999,2570429654.9005
MLI,2000,2422482317.56719
MLI,2001,2629739067.46746
MLI,2002,3342824259.82493
MLI,2003,4362439886.7199
MLI,2004,4874178417.19164
MLI,2005,5305317554.72495
MLI,2006,6122644014.78684
MLI,2007,7145394015.23154
MLI,2008,8737687352.70079
MLI,2009,8964480570.32521
MLI,2010,9422267259.9894
MLI,2011,10675915550.1396
MLI,2012,10387718375.334
MLT,1970,250728829.112117
MLT,1971,264578308.927222
MLT,1972,295106775.012466
MLT,1973,345616069.513506
MLT,1974,376081181.817504
MLT,1975,474618292.692559
MLT,1976,527936892.800231
MLT,1977,625563347.403691
MLT,1978,793673674.476254
MLT,1979,1001288245.08798
MLT,1980,1250199056.41834
MLT,1981,1243509858.29479
MLT,1982,1234474742.04426
MLT,1983,1165730172.87418
MLT,1984,1101807300.90927
MLT,1985,1117797224.84509
MLT,1986,1435038037.42227
MLT,1987,1751293215.65363
MLT,1988,2019503791.23407
MLT,1989,2118655299.63572
MLT,1990,2547330284.04418
MLT,1991,2750215016.02264
MLT,1992,3021944632.33295
MLT,1993,2709194765.69239
MLT,1994,2998504391.77827
MLT,1995,3599683395.46889
MLT,1996,3671827860.9798
MLT,1997,3633464750.30678
MLT,1998,3809619583.8411
MLT,1999,3907947937.46914
MLT,2000,3957418082.79925
MLT,2001,3917620727.92241
MLT,2002,4296164768.28161
MLT,2003,5119621569.32049
MLT,2004,5643525281.93441
MLT,2005,5980795755.74103
MLT,2006,6390123590.13841
MLT,2007,7513834699.60697
MLT,2008,8554293727.08674
MLT,2009,8099400960.97627
MLT,2010,8163841059.60265
MLT,2011,9151793160.96747
MLT,2012,8721923076.92308
MNA,1993,282541604529.388
MNA,1994,288407082363.824
MNA,1995,328544552227.191
MNA,1996,377937654813.838
MNA,1997,390790461868.001
MNA,1998,402105931282.153
MNA,1999,418184236433.748
MNA,2000,436072802066.191
MNA,2001,446616972680.97
MNA,2002,437370413961.51
MNA,2003,486920025540.059
MNA,2004,561970350812.035
MNA,2005,655441849307.413
MNA,2006,764251950875.092
MNA,2007,936986875949.096
MNA,2008,1186641644940.97
MNA,2009,1137496257392.64
MNA,2010,1313998649083.54
MNA,2011,1565299792436.69
MNA,2012,1662644857635.7
MNE,2000,984279596.4
MNE,2001,1159891560
MNE,2002,1284504508.58333
MNE,2003,1707662607.75
MNE,2004,2073255525.20487
MNE,2005,2257181942.54446
MNE,2006,2696020574.58286
MNE,2007,3668857103.75034
MNE,2008,4519731946.68229
MNE,2009,4157852771.6
MNE,2010,4114780573.5
MNE,2011,4501811520
MNE,2012,4373170811.72835
MNG,1981,2310099114.66667
MNG,1982,2552401920
MNG,1983,2725736618.66667
MNG,1984,2098734592
MNG,1985,2186505472
MNG,1986,2896178858.66667
MNG,1987,3020611584
MNG,1988,3204461568
MNG,1989,3576966794.66667
MNG,1990,2560785662.91532
MNG,1991,2379018323.22625
MNG,1992,1317611862.77556
MNG,1993,768401665.820307
MNG,1994,925817089.527828
MNG,1995,1452165052.54713
MNG,1996,1345719435.14958
MNG,1997,1180934217.40119
MNG,1998,1124440238.12551
MNG,1999,1057408608.43579
MNG,2000,1136896162.14218
MNG,2001,1267997923.03269
MNG,2002,1396555772.03794
MNG,2003,1595297301.45651
MNG,2004,1992066758.84423
MNG,2005,2523359940.71209
MNG,2006,3414053250.94549
MNG,2007,4234894168.15659
MNG,2008,5623236707.52471
MNG,2009,4583834427.36474
MNG,2010,6200357070.1148
MNG,2011,8761426370.55877
MNG,2012,10271393281.3833
MOZ,1980,3526260656.87765
MOZ,1981,3532145354.92723
MOZ,1982,3615066120.79773
MOZ,1983,3237772713.9942
MOZ,1984,3372772210.66024
MOZ,1985,4458235363.8511
MOZ,1986,5243440331.87466
MOZ,1987,2353864107.17114
MOZ,1988,2093393515.18424
MOZ,1989,2314103650.97639
MOZ,1990,2512109505.42404
MOZ,1991,2748955274.34396
MOZ,1992,1968901449.82406
MOZ,1993,2027650517.82227
MOZ,1994,2162771442.38775
MOZ,1995,2246791389.00157
MOZ,1996,3241719358.05202
MOZ,1997,3810025425.38063
MOZ,1998,4324474009.61438
MOZ,1999,4536278939.24475
MOZ,2000,4310090791.18029
MOZ,2001,4075049537.3821
MOZ,2002,4201332885.28416
MOZ,2003,4666197195.33585
MOZ,2004,5697991241.44882
MOZ,2005,6578515331.19659
MOZ,2006,7095910827.74363
MOZ,2007,8035635713.16184
MOZ,2008,9891003404.78197
MOZ,2009,9674037707.314
MOZ,2010,9274448731.91612
MOZ,2011,12568440512.7595
MOZ,2012,14243717484.4635
MRT,1960,92609221.8000538
MRT,1961,107726181.218304
MRT,1962,111148586.402234
MRT,1963,113797356.976006
MRT,1964,151897168.025178
MRT,1965,172767212.638348
MRT,1966,180340653.822049
MRT,1967,191221777.800889
MRT,1968,210695184.327398
MRT,1969,199643443.874909
MRT,1970,209348253.104646
MRT,1971,227051055.634483
MRT,1972,265009395.781864
MRT,1973,333731875.186629
MRT,1974,414772351.086572
MRT,1975,475916514.096197
MRT,1976,524407932.295968
MRT,1977,540635390.203281
MRT,1978,544424605.052283
MRT,1979,644070364.540435
MRT,1980,709041451.695003
MRT,1981,747994681.048424
MRT,1982,750214409.950924
MRT,1983,788371855.36131
MRT,1984,726937320.344594
MRT,1985,683193885.003343
MRT,1986,802890746.836975
MRT,1987,909820553.075882
MRT,1988,957377507.370389
MRT,1989,981529400.582536
MRT,1990,1019600770.35569
MRT,1991,1443688856.15013
MRT,1992,1464392409.33441
MRT,1993,1249945001.95842
MRT,1994,1315932677.59993
MRT,1995,1415296645.18954
MRT,1996,1442598429.56592
MRT,1997,1401946882.22158
MRT,1998,1375114088.01985
MRT,1999,1405662577.97303
MRT,2000,1293653473.22014
MRT,2001,1295536829.06554
MRT,2002,1324424463.41007
MRT,2003,1563072653.30951
MRT,2004,1833445283.01887
MRT,2005,2184444848.94895
MRT,2006,3040718540.58079
MRT,2007,3356758533.56708
MRT,2008,3790240830.66288
MRT,2009,3027020111.5163
MRT,2010,3671380305.41277
MRT,2011,4273232647.83585
MRT,2012,4199051817.05876
MUS,1976,706988627.655376
MUS,1977,827093630.324692
MUS,1978,1019634978.35642
MUS,1979,1216227805.46355
MUS,1980,1136544231.36451
MUS,1981,1147187567.65208
MUS,1982,1082934402.19357
MUS,1983,1094857359.69514
MUS,1984,1044926097.46651
MUS,1985,1080643202.28309
MUS,1986,1469050658.08639
MUS,1987,1888752207.107
MUS,1988,2143480497.18502
MUS,1989,2191101651.23305
MUS,1990,2653485952.13319
MUS,1991,2856889162.09058
MUS,1992,3224265824.18732
MUS,1993,3263363787.82618
MUS,1994,3558143642.14256
MUS,1995,4040342059.56741
MUS,1996,4421952121.4867
MUS,1997,4187375887.65947
MUS,1998,4169672974.23128
MUS,1999,4291171395.71086
MUS,2000,4582562397.94313
MUS,2001,4536544699.05727
MUS,2002,4767303153.04439
MUS,2003,5609836353.56371
MUS,2004,6385691315.22535
MUS,2005,6283796155.23716
MUS,2006,6731536244.19443
MUS,2007,7792063566.51501
MUS,2008,9641077098.19803
MUS,2009,8834661042.93519
MUS,2010,9718331362.63822
MUS,2011,11250559552.9847
MUS,2012,10486037633.994
MWI,1960,162960130.465802
MWI,1961,174580139.768776
MWI,1962,183120146.605902
MWI,1963,190820152.770523
MWI,1964,194740155.908875
MWI,1965,229460183.705713
MWI,1966,260400208.476282
MWI,1967,269812781.79847
MWI,1968,245160098.113071
MWI,1969,265800106.373203
MWI,1970,290520116.266151
MWI,1971,365389567.21636
MWI,1972,406084197.385471
MWI,1973,444302221.260027
MWI,1974,548618789.94423
MWI,1975,613196872.560739
MWI,1976,670309252.98248
MWI,1977,806265763.845459
MWI,1978,948983346.706692
MWI,1979,1058297637.16218
MWI,1980,1237662106.19397
MWI,1981,1237686924.81183
MWI,1982,1180094061.48178
MWI,1983,1223225049.97144
MWI,1984,1208026105.22578
MWI,1985,1131349973.61292
MWI,1986,1183671770.92928
MWI,1987,1183071377.49194
MWI,1988,1379923808.24718
MWI,1989,1590201669.18874
MWI,1990,1880784193.28064
MWI,1991,2203536041.0229
MWI,1992,1799529368.75373
MWI,1993,2070647130.01298
MWI,1994,1181801915.08979
MWI,1995,1397454123.06868
MWI,1996,2281039098.71225
MWI,1997,2663238981.09817
MWI,1998,1750585204.64653
MWI,1999,1775920039.08836
MWI,2000,1743506286.64581
MWI,2001,1716502069.29157
MWI,2002,2665158942.8967
MWI,2003,2424656666.0654
MWI,2004,2625127097.7198
MWI,2005,2754995876.60249
MWI,2006,3116789657.89251
MWI,2007,3647817218.57435
MWI,2008,4276769712.29181
MWI,2009,5030639934.35772
MWI,2010,5398616984.59149
MWI,2011,5621000677.89922
MWI,2012,4263794983.9006
MYS,1960,2441020461.96574
MYS,1961,2422724545.02623
MYS,1962,2543810830.68455
